Stock Price,Equity,Portfolio,Buy Threshold,Sell Threshold
99.934,987.924,0,94.1951,104.11
99.0019,987.924,0,94.1951,104.11
99.4134,987.924,0,94.1951,104.11
99.8281,987.924,0,94.1951,104.11
100.656,987.924,0,94.1951,104.11
101.381,987.924,0,94.1951,104.11
100.777,987.924,0,94.1951,104.11
100.804,987.924,0,94.1951,104.11
100.969,987.924,0,94.1951,104.11
101.304,987.924,0,95.573,105.633
100.486,987.924,0,95.573,105.633
100.784,987.924,0,95.573,105.633
100.985,987.924,0,95.573,105.633
100.36,987.924,0,95.573,105.633
99.8528,987.924,0,95.573,105.633
100.239,987.924,0,95.573,105.633
101.135,987.924,0,95.573,105.633
100.155,987.924,0,95.573,105.633
99.8402,987.924,0,95.573,105.633
100.075,987.924,0,95.573,105.633
100.079,987.924,0,95.573,105.633
100.763,987.924,0,95.573,105.633
100.275,987.924,0,95.573,105.633
101.094,987.924,0,95.573,105.633
100.973,987.924,0,95.4856,105.537
101.819,987.924,0,95.4856,105.537
101.488,987.924,0,95.4856,105.537
100.78,987.924,0,95.4856,105.537
100.253,987.924,0,95.4856,105.537
99.8546,987.924,0,95.4856,105.537
99.8636,987.924,0,95.4856,105.537
99.6583,987.924,0,95.4856,105.537
99.3175,987.924,0,95.4856,105.537
99.6689,987.924,0,95.4856,105.537
100.321,987.924,0,95.4856,105.537
100.555,987.924,0,95.4856,105.537
100.844,987.924,0,95.4856,105.537
100.074,987.924,0,95.4856,105.537
99.2883,987.924,0,95.4856,105.537
100.264,987.924,0,95.3859,105.427
99.7467,987.924,0,95.3859,105.427
99.1322,987.924,0,95.3859,105.427
98.227,987.924,0,95.3859,105.427
98.9579,987.924,0,95.3859,105.427
97.9978,987.924,0,95.3859,105.427
98.2169,987.924,0,95.3859,105.427
97.5074,987.924,0,95.3859,105.427
97.9597,987.924,0,95.3859,105.427
97.6173,987.924,0,95.3859,105.427
98.1813,987.924,0,95.3859,105.427
98.5903,987.924,0,95.3859,105.427
97.7093,987.924,0,95.3859,105.427
98.1328,987.924,0,95.3859,105.427
98.6788,987.924,0,95.3859,105.427
98.3848,987.924,0,94.4197,104.359
98.6663,987.924,0,94.4197,104.359
99.6268,987.924,0,94.4197,104.359
100.09,987.924,0,94.4197,104.359
99.8867,987.924,0,94.4197,104.359
99.6595,987.924,0,94.4197,104.359
100.207,987.924,0,94.4197,104.359
101.009,987.924,0,94.4197,104.359
100.036,987.924,0,94.4197,104.359
100.605,987.924,0,94.4197,104.359
100.569,987.924,0,94.4197,104.359
99.9673,987.924,0,94.4197,104.359
100.15,987.924,0,94.4197,104.359
99.741,987.924,0,94.4197,104.359
100.43,987.924,0,94.4197,104.359
99.7992,987.924,0,94.2383,104.158
100.13,987.924,0,94.2383,104.158
100.865,987.924,0,94.2383,104.158
101.687,987.924,0,94.2383,104.158
102.452,987.924,0,94.2383,104.158
102.078,987.924,0,94.2383,104.158
102.829,987.924,0,94.2383,104.158
103.01,987.924,0,94.2383,104.158
103.008,987.924,0,94.2383,104.158
101.982,987.924,0,94.2383,104.158
101.889,987.924,0,94.2383,104.158
102.714,987.924,0,94.2383,104.158
102.937,987.924,0,94.2383,104.158
103.781,987.924,0,94.2383,104.158
103.106,987.924,0,94.2383,104.158
102.856,987.924,0,95.991,106.095
102.531,987.924,0,95.991,106.095
101.51,987.924,0,95.991,106.095
100.695,987.924,0,95.991,106.095
100.052,987.924,0,95.991,106.095
100.481,987.924,0,95.991,106.095
101.2,987.924,0,95.991,106.095
101.094,987.924,0,95.991,106.095
100.416,987.924,0,95.991,106.095
99.852,987.924,0,95.991,106.095
100.463,987.924,0,95.991,106.095
101.305,987.924,0,95.991,106.095
100.546,987.924,0,95.991,106.095
100.703,987.924,0,95.991,106.095
100.078,987.924,0,95.991,106.095
100.373,987.924,0,96.4582,106.612
99.3916,987.924,0,96.4582,106.612
98.7117,987.924,0,96.4582,106.612
98.2315,987.924,0,96.4582,106.612
98.8951,987.924,0,96.4582,106.612
98.1995,987.924,0,96.4582,106.612
98.7363,987.924,0,96.4582,106.612
99.229,987.924,0,96.4582,106.612
98.9645,987.924,0,96.4582,106.612
99.3528,987.924,0,96.4582,106.612
99.017,987.924,0,96.4582,106.612
98.1501,987.924,0,96.4582,106.612
97.5234,987.924,0,96.4582,106.612
96.8671,987.924,0,96.4582,106.612
96.5505,987.924,0,96.4582,106.612
95.7548,30.376,10,94.7459,104.719
96.3581,30.376,10,94.7459,104.719
96.0295,30.376,10,94.7459,104.719
96.2053,30.376,10,94.7459,104.719
95.4271,30.376,10,94.7459,104.719
95.4424,30.376,10,94.7459,104.719
96.2131,30.376,10,94.7459,104.719
95.4121,30.376,10,94.7459,104.719
94.553,30.376,10,94.7459,104.719
94.5341,30.376,10,94.7459,104.719
95.0794,30.376,10,94.7459,104.719
95.3104,30.376,10,94.7459,104.719
96.1366,30.376,10,94.7459,104.719
95.4519,30.376,10,94.7459,104.719
95.3933,30.376,10,94.7459,104.719
95.9331,30.376,10,92.1973,101.902
95.7392,30.376,10,92.1973,101.902
96.4235,30.376,10,92.1973,101.902
97.3131,30.376,10,92.1973,101.902
96.9,30.376,10,92.1973,101.902
96.4647,30.376,10,92.1973,101.902
96.4584,30.376,10,92.1973,101.902
96.2101,30.376,10,92.1973,101.902
96.7741,30.376,10,92.1973,101.902
96.1966,30.376,10,92.1973,101.902
95.7299,30.376,10,92.1973,101.902
95.3212,30.376,10,92.1973,101.902
95.8016,30.376,10,92.1973,101.902
95.2374,30.376,10,92.1973,101.902
96.0965,30.376,10,92.1973,101.902
96.2086,30.376,10,91.0702,100.657
96.4562,30.376,10,91.0702,100.657
96.8621,30.376,10,91.0702,100.657
97.2144,30.376,10,91.0702,100.657
96.9333,30.376,10,91.0702,100.657
96.587,30.376,10,91.0702,100.657
96.6702,30.376,10,91.0702,100.657
96.4314,30.376,10,91.0702,100.657
96.6846,30.376,10,91.0702,100.657
96.9893,30.376,10,91.0702,100.657
96.8493,30.376,10,91.0702,100.657
96.4241,30.376,10,91.0702,100.657
97.0888,30.376,10,91.0702,100.657
97.5725,30.376,10,91.0702,100.657
97.2925,30.376,10,91.0702,100.657
97.3486,30.376,10,91.6707,101.32
96.6561,30.376,10,91.6707,101.32
97.243,30.376,10,91.6707,101.32
98.0482,30.376,10,91.6707,101.32
98.2259,30.376,10,91.6707,101.32
98.1202,30.376,10,91.6707,101.32
97.3366,30.376,10,91.6707,101.32
98.2289,30.376,10,91.6707,101.32
97.3796,30.376,10,91.6707,101.32
97.4914,30.376,10,91.6707,101.32
98.1491,30.376,10,91.6707,101.32
97.2664,30.376,10,91.6707,101.32
96.392,30.376,10,91.6707,101.32
97.2886,30.376,10,91.6707,101.32
97.6095,30.376,10,91.6707,101.32
97.6534,30.376,10,92.3099,102.027
97.7111,30.376,10,92.3099,102.027
97.963,30.376,10,92.3099,102.027
98.3418,30.376,10,92.3099,102.027
98.7443,30.376,10,92.3099,102.027
98.8511,30.376,10,92.3099,102.027
99.7053,30.376,10,92.3099,102.027
100.281,30.376,10,92.3099,102.027
100.934,30.376,10,92.3099,102.027
101.358,30.376,10,92.3099,102.027
102.183,1052.2,0,92.3099,102.027
102.747,1052.2,0,92.3099,102.027
103.241,1052.2,0,92.3099,102.027
103.236,1052.2,0,92.3099,102.027
102.694,1052.2,0,92.3099,102.027
103.577,1052.2,0,94.0003,103.895
103.893,1052.2,0,94.0003,103.895
103.97,1052.2,0,94.0003,103.895
103.963,1052.2,0,94.0003,103.895
103.953,1052.2,0,94.0003,103.895
104.118,1052.2,0,94.0003,103.895
104.869,1052.2,0,94.0003,103.895
105.697,1052.2,0,94.0003,103.895
105.517,1052.2,0,94.0003,103.895
104.5,1052.2,0,94.0003,103.895
103.73,1052.2,0,94.0003,103.895
103.129,1052.2,0,94.0003,103.895
103.972,1052.2,0,94.0003,103.895
104.919,1052.2,0,94.0003,103.895
104.332,1052.2,0,94.0003,103.895
103.802,1052.2,0,97.2099,107.442
103.181,1052.2,0,97.2099,107.442
103.039,1052.2,0,97.2099,107.442
104.042,1052.2,0,97.2099,107.442
104.917,1052.2,0,97.2099,107.442
105.899,1052.2,0,97.2099,107.442
106.567,1052.2,0,97.2099,107.442
106.055,1052.2,0,97.2099,107.442
105.579,1052.2,0,97.2099,107.442
105.269,1052.2,0,97.2099,107.442
104.772,1052.2,0,97.2099,107.442
103.899,1052.2,0,97.2099,107.442
104.431,1052.2,0,97.2099,107.442
105.268,1052.2,0,97.2099,107.442
106.312,1052.2,0,97.2099,107.442
106.024,1052.2,0,99.3438,109.801
107.068,1052.2,0,99.3438,109.801
106.394,1052.2,0,99.3438,109.801
106.818,1052.2,0,99.3438,109.801
106.114,1052.2,0,99.3438,109.801
107.062,1052.2,0,99.3438,109.801
106.405,1052.2,0,99.3438,109.801
105.414,1052.2,0,99.3438,109.801
104.948,1052.2,0,99.3438,109.801
105.626,1052.2,0,99.3438,109.801
105.103,1052.2,0,99.3438,109.801
104.862,1052.2,0,99.3438,109.801
104.61,1052.2,0,99.3438,109.801
104.803,1052.2,0,99.3438,109.801
104.125,1052.2,0,99.3438,109.801
104.08,1052.2,0,100.016,110.544
103.134,1052.2,0,100.016,110.544
102.285,1052.2,0,100.016,110.544
103.167,1052.2,0,100.016,110.544
102.138,1052.2,0,100.016,110.544
101.494,1052.2,0,100.016,110.544
100.619,1052.2,0,100.016,110.544
100.316,1052.2,0,100.016,110.544
101.128,1052.2,0,100.016,110.544
102.044,1052.2,0,100.016,110.544
102.733,1052.2,0,100.016,110.544
102.719,1052.2,0,100.016,110.544
103.001,1052.2,0,100.016,110.544
103.946,1052.2,0,100.016,110.544
103.22,1052.2,0,100.016,110.544
103.565,1052.2,0,98.8443,109.249
103.011,1052.2,0,98.8443,109.249
103.506,1052.2,0,98.8443,109.249
103.748,1052.2,0,98.8443,109.249
103.746,1052.2,0,98.8443,109.249
104.365,1052.2,0,98.8443,109.249
103.534,1052.2,0,98.8443,109.249
104.011,1052.2,0,98.8443,109.249
104.6,1052.2,0,98.8443,109.249
104.539,1052.2,0,98.8443,109.249
103.827,1052.2,0,98.8443,109.249
103.428,1052.2,0,98.8443,109.249
103.74,1052.2,0,98.8443,109.249
104.078,1052.2,0,98.8443,109.249
104.119,1052.2,0,98.8443,109.249
103.19,1052.2,0,97.9716,108.284
103.572,1052.2,0,97.9716,108.284
102.608,1052.2,0,97.9716,108.284
103.492,1052.2,0,97.9716,108.284
103.486,1052.2,0,97.9716,108.284
104.41,1052.2,0,97.9716,108.284
103.403,1052.2,0,97.9716,108.284
103.945,1052.2,0,97.9716,108.284
103.113,1052.2,0,97.9716,108.284
102.31,1052.2,0,97.9716,108.284
101.577,1052.2,0,97.9716,108.284
102.23,1052.2,0,97.9716,108.284
102.02,1052.2,0,97.9716,108.284
102.919,1052.2,0,97.9716,108.284
102.338,1052.2,0,97.9716,108.284
102.84,1052.2,0,98.2437,108.585
102.524,1052.2,0,98.2437,108.585
101.755,1052.2,0,98.2437,108.585
101.636,1052.2,0,98.2437,108.585
101.43,1052.2,0,98.2437,108.585
101.862,1052.2,0,98.2437,108.585
101.031,1052.2,0,98.2437,108.585
100.373,1052.2,0,98.2437,108.585
101.246,1052.2,0,98.2437,108.585
100.501,1052.2,0,98.2437,108.585
99.9764,1052.2,0,98.2437,108.585
99.3109,1052.2,0,98.2437,108.585
98.7536,1052.2,0,98.2437,108.585
99.659,1052.2,0,98.2437,108.585
100.264,1052.2,0,98.2437,108.585
100.636,1052.2,0,96.8296,107.022
100.506,1052.2,0,96.8296,107.022
99.7842,1052.2,0,96.8296,107.022
99.19,1052.2,0,96.8296,107.022
99.1279,1052.2,0,96.8296,107.022
98.5155,1052.2,0,96.8296,107.022
98.6311,1052.2,0,96.8296,107.022
98.2,1052.2,0,96.8296,107.022
98.5185,1052.2,0,96.8296,107.022
99.2653,1052.2,0,96.8296,107.022
100.005,1052.2,0,96.8296,107.022
100.216,1052.2,0,96.8296,107.022
100.25,1052.2,0,96.8296,107.022
100.578,1052.2,0,96.8296,107.022
100.317,1052.2,0,96.8296,107.022
100.616,1052.2,0,95.2186,105.242
101.603,1052.2,0,95.2186,105.242
102.561,1052.2,0,95.2186,105.242
103.059,1052.2,0,95.2186,105.242
103.216,1052.2,0,95.2186,105.242
103.959,1052.2,0,95.2186,105.242
103.883,1052.2,0,95.2186,105.242
104.021,1052.2,0,95.2186,105.242
104.994,1052.2,0,95.2186,105.242
104.337,1052.2,0,95.2186,105.242
103.376,1052.2,0,95.2186,105.242
102.715,1052.2,0,95.2186,105.242
102.67,1052.2,0,95.2186,105.242
103.103,1052.2,0,95.2186,105.242
104.057,1052.2,0,95.2186,105.242
104.361,1052.2,0,96.3272,106.467
105.312,1052.2,0,96.3272,106.467
104.962,1052.2,0,96.3272,106.467
105.011,1052.2,0,96.3272,106.467
105.483,1052.2,0,96.3272,106.467
104.672,1052.2,0,96.3272,106.467
104.446,1052.2,0,96.3272,106.467
105.467,1052.2,0,96.3272,106.467
106.517,1052.2,0,96.3272,106.467
105.524,1052.2,0,96.3272,106.467
106.142,1052.2,0,96.3272,106.467
105.162,1052.2,0,96.3272,106.467
105.038,1052.2,0,96.3272,106.467
104.563,1052.2,0,96.3272,106.467
104.333,1052.2,0,96.3272,106.467
103.383,1052.2,0,98.9635,109.381
104.333,1052.2,0,98.9635,109.381
104.663,1052.2,0,98.9635,109.381
103.842,1052.2,0,98.9635,109.381
103.007,1052.2,0,98.9635,109.381
103.9,1052.2,0,98.9635,109.381
103.181,1052.2,0,98.9635,109.381
103.45,1052.2,0,98.9635,109.381
102.533,1052.2,0,98.9635,109.381
101.679,1052.2,0,98.9635,109.381
101.33,1052.2,0,98.9635,109.381
101.294,1052.2,0,98.9635,109.381
100.846,1052.2,0,98.9635,109.381
101.139,1052.2,0,98.9635,109.381
100.536,1052.2,0,98.9635,109.381
99.8329,1052.2,0,98.6768,109.064
99.2018,1052.2,0,98.6768,109.064
100.069,1052.2,0,98.6768,109.064
100.116,1052.2,0,98.6768,109.064
101.065,1052.2,0,98.6768,109.064
101.689,1052.2,0,98.6768,109.064
101.11,1052.2,0,98.6768,109.064
101.093,1052.2,0,98.6768,109.064
100.37,1052.2,0,98.6768,109.064
100.725,1052.2,0,98.6768,109.064
100.492,1052.2,0,98.6768,109.064
101.059,1052.2,0,98.6768,109.064
100.113,1052.2,0,98.6768,109.064
100.11,1052.2,0,98.6768,109.064
99.3592,1052.2,0,98.6768,109.064
99.9566,1052.2,0,96.4415,106.593
99.3436,1052.2,0,96.4415,106.593
98.8927,1052.2,0,96.4415,106.593
99.4691,1052.2,0,96.4415,106.593
98.6641,1052.2,0,96.4415,106.593
99.5711,1052.2,0,96.4415,106.593
99.8772,1052.2,0,96.4415,106.593
100.174,1052.2,0,96.4415,106.593
101.056,1052.2,0,96.4415,106.593
101.154,1052.2,0,96.4415,106.593
101.054,1052.2,0,96.4415,106.593
101.925,1052.2,0,96.4415,106.593
102.617,1052.2,0,96.4415,106.593
102.894,1052.2,0,96.4415,106.593
103.406,1052.2,0,96.4415,106.593
104.142,1052.2,0,95.5211,105.576
103.296,1052.2,0,95.5211,105.576
104.104,1052.2,0,95.5211,105.576
105.021,1052.2,0,95.5211,105.576
106.011,1052.2,0,95.5211,105.576
106.5,1052.2,0,95.5211,105.576
106.01,1052.2,0,95.5211,105.576
105.554,1052.2,0,95.5211,105.576
104.96,1052.2,0,95.5211,105.576
104.252,1052.2,0,95.5211,105.576
105.189,1052.2,0,95.5211,105.576
106.084,1052.2,0,95.5211,105.576
105.863,1052.2,0,95.5211,105.576
105.426,1052.2,0,95.5211,105.576
105.265,1052.2,0,95.5211,105.576
105.313,1052.2,0,97.7781,108.071
105.933,1052.2,0,97.7781,108.071
105.556,1052.2,0,97.7781,108.071
105.812,1052.2,0,97.7781,108.071
106.013,1052.2,0,97.7781,108.071
105.481,1052.2,0,97.7781,108.071
105.443,1052.2,0,97.7781,108.071
106.173,1052.2,0,97.7781,108.071
105.136,1052.2,0,97.7781,108.071
105.222,1052.2,0,97.7781,108.071
106.087,1052.2,0,97.7781,108.071
106.45,1052.2,0,97.7781,108.071
106.639,1052.2,0,97.7781,108.071
107.523,1052.2,0,97.7781,108.071
107.874,1052.2,0,97.7781,108.071
108.614,1052.2,0,100.33,110.892
109.095,1052.2,0,100.33,110.892
108.809,1052.2,0,100.33,110.892
108.929,1052.2,0,100.33,110.892
108.329,1052.2,0,100.33,110.892
107.418,1052.2,0,100.33,110.892
107.791,1052.2,0,100.33,110.892
107.908,1052.2,0,100.33,110.892
107.72,1052.2,0,100.33,110.892
107.439,1052.2,0,100.33,110.892
107.334,1052.2,0,100.33,110.892
108.242,1052.2,0,100.33,110.892
108.272,1052.2,0,100.33,110.892
107.275,1052.2,0,100.33,110.892
106.403,1052.2,0,100.33,110.892
106.156,1052.2,0,101.657,112.358
106.426,1052.2,0,101.657,112.358
107.183,1052.2,0,101.657,112.358
106.658,1052.2,0,101.657,112.358
106.736,1052.2,0,101.657,112.358
107.712,1052.2,0,101.657,112.358
108.341,1052.2,0,101.657,112.358
108.484,1052.2,0,101.657,112.358
108.826,1052.2,0,101.657,112.358
108.85,1052.2,0,101.657,112.358
109.448,1052.2,0,101.657,112.358
109.855,1052.2,0,101.657,112.358
109.626,1052.2,0,101.657,112.358
109.411,1052.2,0,101.657,112.358
108.788,1052.2,0,101.657,112.358
107.911,1052.2,0,102.666,113.473
108.902,1052.2,0,102.666,113.473
107.844,1052.2,0,102.666,113.473
107.669,1052.2,0,102.666,113.473
108.37,1052.2,0,102.666,113.473
109.433,1052.2,0,102.666,113.473
109.495,1052.2,0,102.666,113.473
110.144,1052.2,0,102.666,113.473
109.056,1052.2,0,102.666,113.473
109.921,1052.2,0,102.666,113.473
110.472,1052.2,0,102.666,113.473
110.103,1052.2,0,102.666,113.473
111.174,1052.2,0,102.666,113.473
110.372,1052.2,0,102.666,113.473
110.969,1052.2,0,102.666,113.473
110.734,1052.2,0,103.371,114.252
111.326,1052.2,0,103.371,114.252
112.144,1052.2,0,103.371,114.252
111.906,1052.2,0,103.371,114.252
111.743,1052.2,0,103.371,114.252
112.593,1052.2,0,103.371,114.252
113.48,1052.2,0,103.371,114.252
114.096,1052.2,0,103.371,114.252
113.896,1052.2,0,103.371,114.252
112.975,1052.2,0,103.371,114.252
111.96,1052.2,0,103.371,114.252
110.875,1052.2,0,103.371,114.252
110.049,1052.2,0,103.371,114.252
110.785,1052.2,0,103.371,114.252
111.479,1052.2,0,103.371,114.252
110.569,1052.2,0,105.193,116.266
109.591,1052.2,0,105.193,116.266
110.449,1052.2,0,105.193,116.266
110.505,1052.2,0,105.193,116.266
110.328,1052.2,0,105.193,116.266
109.384,1052.2,0,105.193,116.266
110.161,1052.2,0,105.193,116.266
109.509,1052.2,0,105.193,116.266
108.833,1052.2,0,105.193,116.266
109.085,1052.2,0,105.193,116.266
108.672,1052.2,0,105.193,116.266
108.524,1052.2,0,105.193,116.266
109.285,1052.2,0,105.193,116.266
108.332,1052.2,0,105.193,116.266
107.632,1052.2,0,105.193,116.266
108.594,1052.2,0,105.162,116.231
108.356,1052.2,0,105.162,116.231
107.806,1052.2,0,105.162,116.231
107.987,1052.2,0,105.162,116.231
106.909,1052.2,0,105.162,116.231
106.299,1052.2,0,105.162,116.231
106.386,1052.2,0,105.162,116.231
106.41,1052.2,0,105.162,116.231
106.96,1052.2,0,105.162,116.231
106.596,1052.2,0,105.162,116.231
105.883,1052.2,0,105.162,116.231
106.921,1052.2,0,105.162,116.231
107.95,1052.2,0,105.162,116.231
108.155,1052.2,0,105.162,116.231
109.15,1052.2,0,105.162,116.231
109.675,1052.2,0,102.955,113.793
109,1052.2,0,102.955,113.793
109.362,1052.2,0,102.955,113.793
108.727,1052.2,0,102.955,113.793
109.373,1052.2,0,102.955,113.793
108.666,1052.2,0,102.955,113.793
109.482,1052.2,0,102.955,113.793
109.326,1052.2,0,102.955,113.793
108.837,1052.2,0,102.955,113.793
109.796,1052.2,0,102.955,113.793
110.038,1052.2,0,102.955,113.793
111.121,1052.2,0,102.955,113.793
111.067,1052.2,0,102.955,113.793
112.013,1052.2,0,102.955,113.793
111.686,1052.2,0,102.955,113.793
111.505,1052.2,0,103.187,114.049
111.124,1052.2,0,103.187,114.049
110.719,1052.2,0,103.187,114.049
111.112,1052.2,0,103.187,114.049
111.824,1052.2,0,103.187,114.049
112.806,1052.2,0,103.187,114.049
113.03,1052.2,0,103.187,114.049
112.015,1052.2,0,103.187,114.049
112.721,1052.2,0,103.187,114.049
112.211,1052.2,0,103.187,114.049
112.652,1052.2,0,103.187,114.049
112.129,1052.2,0,103.187,114.049
113.229,1052.2,0,103.187,114.049
114.042,1052.2,0,103.187,114.049
113.652,1052.2,0,103.187,114.049
114.088,1052.2,0,105.543,116.653
114.886,1052.2,0,105.543,116.653
114.923,1052.2,0,105.543,116.653
113.963,1052.2,0,105.543,116.653
114.598,1052.2,0,105.543,116.653
113.844,1052.2,0,105.543,116.653
114.121,1052.2,0,105.543,116.653
113.988,1052.2,0,105.543,116.653
113.057,1052.2,0,105.543,116.653
112.85,1052.2,0,105.543,116.653
112.625,1052.2,0,105.543,116.653
112.768,1052.2,0,105.543,116.653
113.562,1052.2,0,105.543,116.653
114.469,1052.2,0,105.543,116.653
115.472,1052.2,0,105.543,116.653
115.494,1052.2,0,107.476,118.789
115.824,1052.2,0,107.476,118.789
114.87,1052.2,0,107.476,118.789
116.013,1052.2,0,107.476,118.789
116.93,1052.2,0,107.476,118.789
116.526,1052.2,0,107.476,118.789
115.785,1052.2,0,107.476,118.789
116.901,1052.2,0,107.476,118.789
117.723,1052.2,0,107.476,118.789
116.931,1052.2,0,107.476,118.789
117.7,1052.2,0,107.476,118.789
116.56,1052.2,0,107.476,118.789
117.059,1052.2,0,107.476,118.789
115.931,1052.2,0,107.476,118.789
116.186,1052.2,0,107.476,118.789
116.159,1052.2,0,109.429,120.948
116.727,1052.2,0,109.429,120.948
116.689,1052.2,0,109.429,120.948
117.357,1052.2,0,109.429,120.948
118.247,1052.2,0,109.429,120.948
118.929,1052.2,0,109.429,120.948
119.269,1052.2,0,109.429,120.948
119.834,1052.2,0,109.429,120.948
119.18,1052.2,0,109.429,120.948
118.751,1052.2,0,109.429,120.948
119.635,1052.2,0,109.429,120.948
120.805,1052.2,0,109.429,120.948
121.415,1052.2,0,109.429,120.948
121.798,1052.2,0,109.429,120.948
121.398,1052.2,0,109.429,120.948
122.564,1052.2,0,111.867,123.642
123.542,1052.2,0,111.867,123.642
124.002,1052.2,0,111.867,123.642
124.28,1052.2,0,111.867,123.642
125.09,1052.2,0,111.867,123.642
125.929,1052.2,0,111.867,123.642
125.471,1052.2,0,111.867,123.642
126.317,1052.2,0,111.867,123.642
125.476,1052.2,0,111.867,123.642
125.356,1052.2,0,111.867,123.642
125.26,1052.2,0,111.867,123.642
124.278,1052.2,0,111.867,123.642
125.027,1052.2,0,111.867,123.642
124.276,1052.2,0,111.867,123.642
123.928,1052.2,0,111.867,123.642
123.681,1052.2,0,115.805,127.995
122.458,1052.2,0,115.805,127.995
123.617,1052.2,0,115.805,127.995
123.554,1052.2,0,115.805,127.995
122.982,1052.2,0,115.805,127.995
124.201,1052.2,0,115.805,127.995
124.811,1052.2,0,115.805,127.995
124.84,1052.2,0,115.805,127.995
124.981,1052.2,0,115.805,127.995
124.632,1052.2,0,115.805,127.995
125.056,1052.2,0,115.805,127.995
124.804,1052.2,0,115.805,127.995
124.134,1052.2,0,115.805,127.995
123.319,1052.2,0,115.805,127.995
122.707,1052.2,0,115.805,127.995
122.451,1052.2,0,118.135,130.57
122.358,1052.2,0,118.135,130.57
123.501,1052.2,0,118.135,130.57
124.433,1052.2,0,118.135,130.57
124.141,1052.2,0,118.135,130.57
124.113,1052.2,0,118.135,130.57
124.993,1052.2,0,118.135,130.57
123.782,1052.2,0,118.135,130.57
122.778,1052.2,0,118.135,130.57
121.63,1052.2,0,118.135,130.57
122.201,1052.2,0,118.135,130.57
122.08,1052.2,0,118.135,130.57
122.256,1052.2,0,118.135,130.57
122.494,1052.2,0,118.135,130.57
123.467,1052.2,0,118.135,130.57
122.762,1052.2,0,117.371,129.726
122.586,1052.2,0,117.371,129.726
121.622,1052.2,0,117.371,129.726
122.323,1052.2,0,117.371,129.726
121.357,1052.2,0,117.371,129.726
121.144,1052.2,0,117.371,129.726
121.075,1052.2,0,117.371,129.726
121.971,1052.2,0,117.371,129.726
122.107,1052.2,0,117.371,129.726
122.201,1052.2,0,117.371,129.726
122.949,1052.2,0,117.371,129.726
123.232,1052.2,0,117.371,129.726
124.001,1052.2,0,117.371,129.726
123.113,1052.2,0,117.371,129.726
